TestID,Scenario,SortMode,BiasFactor,BiasCap,VoxelSize,TileSize,AvgLength,Cohesion,TimeMs
2535,Forest,Centro,0.95,0.75,0.050,64,23.67,13.7368,2
2536,Forest,Centro,0.95,0.75,0.050,128,21.56,14.0833,1
2537,Forest,Centro,0.95,0.75,0.100,16,22.55,7.3511,5
2538,Forest,Centro,0.95,0.75,0.100,32,23.11,13.9500,2
2539,Forest,Centro,0.95,0.75,0.100,64,21.55,14.0833,1
2540,Forest,Centro,0.95,0.75,0.100,128,21.57,13.5714,0
2541,Forest,Centro,0.95,0.75,0.160,16,22.16,14.4054,2
2542,Forest,Centro,0.95,0.75,0.160,32,24.06,9.6000,1
2543,Forest,Centro,0.95,0.75,0.160,64,24.27,12.1250,0
2544,Forest,Centro,0.95,0.75,0.160,128,22.64,14.1923,0
2545,Forest,Centro,0.95,1.00,0.020,16,22.03,3.2343,405
2546,Forest,Centro,0.95,1.00,0.020,32,21.50,3.5806,66
2547,Forest,Centro,0.95,1.00,0.020,64,21.61,4.5337,12
2548,Forest,Centro,0.95,1.00,0.020,128,21.72,7.3768,3
2549,Forest,Centro,0.95,1.00,0.050,16,21.94,4.4221,36
2550,Forest,Centro,0.95,1.00,0.050,32,22.30,6.6154,8
2551,Forest,Centro,0.95,1.00,0.050,64,22.88,8.5091,4
2552,Forest,Centro,0.95,1.00,0.050,128,21.26,13.5278,1
2553,Forest,Centro,0.95,1.00,0.100,16,22.29,6.6990,8
2554,Forest,Centro,0.95,1.00,0.100,32,22.50,8.1250,3
2555,Forest,Centro,0.95,1.00,0.100,64,21.25,13.5278,1
2556,Forest,Centro,0.95,1.00,0.100,128,21.22,11.5152,0
2557,Forest,Centro,0.95,1.00,0.160,16,21.69,7.3768,4
2558,Forest,Centro,0.95,1.00,0.160,32,24.06,9.6000,5
2559,Forest,Centro,0.95,1.00,0.160,64,23.77,12.1250,1
2560,Forest,Centro,0.95,1.00,0.160,128,22.33,11.9032,0
2561,Broken Rock,Centro,0.50,0.01,0.020,16,29.52,10.6844,133
2562,Broken Rock,Centro,0.50,0.01,0.020,32,28.70,12.6556,22
2563,Broken Rock,Centro,0.50,0.01,0.020,64,27.09,14.5443,8
2564,Broken Rock,Centro,0.50,0.01,0.020,128,26.58,15.5179,2
2565,Broken Rock,Centro,0.50,0.01,0.050,16,28.18,12.1963,15
2566,Broken Rock,Centro,0.50,0.01,0.050,32,26.47,12.0385,3
2567,Broken Rock,Centro,0.50,0.01,0.050,64,25.47,13.9105,7
2568,Broken Rock,Centro,0.50,0.01,0.050,128,25.19,15.3900,2
2569,Broken Rock,Centro,0.50,0.01,0.100,16,26.41,12.7755,3
2570,Broken Rock,Centro,0.50,0.01,0.100,32,25.46,13.9105,2
2571,Broken Rock,Centro,0.50,0.01,0.100,64,25.18,15.3900,2
2572,Broken Rock,Centro,0.50,0.01,0.100,128,28.61,15.6000,1
2573,Broken Rock,Centro,0.50,0.01,0.160,16,26.60,15.5179,5
2574,Broken Rock,Centro,0.50,0.01,0.160,32,25.44,15.0426,1
2575,Broken Rock,Centro,0.50,0.01,0.160,64,26.22,13.5909,1
2576,Broken Rock,Centro,0.50,0.01,0.160,128,31.19,15.4478,1
2577,Broken Rock,Centro,0.50,0.50,0.020,16,29.52,10.6844,132
2578,Broken Rock,Centro,0.50,0.50,0.020,32,28.20,11.9172,21
2579,Broken Rock,Centro,0.50,0.50,0.020,64,27.09,14.5443,5
2580,Broken Rock,Centro,0.50,0.50,0.020,128,26.55,15.5179,6
2581,Broken Rock,Centro,0.50,0.50,0.050,16,28.10,12.1963,15
2582,Broken Rock,Centro,0.50,0.50,0.050,32,26.41,11.5926,3
2583,Broken Rock,Centro,0.50,0.50,0.050,64,25.53,13.7059,2
2584,Broken Rock,Centro,0.50,0.50,0.050,128,25.18,16.2400,2
2585,Broken Rock,Centro,0.50,0.50,0.100,16,26.41,12.7755,6
2586,Broken Rock,Centro,0.50,0.50,0.100,32,25.52,13.7059,2
2587,Broken Rock,Centro,0.50,0.50,0.100,64,25.18,16.2400,2
2588,Broken Rock,Centro,0.50,0.50,0.100,128,28.61,15.6000,1
2589,Broken Rock,Centro,0.50,0.50,0.160,16,26.59,15.5179,2
2590,Broken Rock,Centro,0.50,0.50,0.160,32,25.44,15.0426,1
2591,Broken Rock,Centro,0.50,0.50,0.160,64,26.22,13.5909,1
2592,Broken Rock,Centro,0.50,0.50,0.160,128,31.19,15.4478,1
2593,Broken Rock,Centro,0.50,0.75,0.020,16,29.57,10.6844,279
2594,Broken Rock,Centro,0.50,0.75,0.020,32,27.99,11.5938,35
2595,Broken Rock,Centro,0.50,0.75,0.020,64,26.62,12.5222,11
2596,Broken Rock,Centro,0.50,0.75,0.020,128,25.94,8.1776,3
2597,Broken Rock,Centro,0.50,0.75,0.050,16,27.33,10.9652,28
2598,Broken Rock,Centro,0.50,0.75,0.050,32,26.47,11.5926,9
2599,Broken Rock,Centro,0.50,0.75,0.050,64,25.44,14.7164,2
2600,Broken Rock,Centro,0.50,0.75,0.050,128,25.18,16.2400,2
2601,Broken Rock,Centro,0.50,0.75,0.100,16,26.41,12.7755,4
2602,Broken Rock,Centro,0.50,0.75,0.100,32,25.43,14.7164,2
2603,Broken Rock,Centro,0.50,0.75,0.100,64,25.18,16.2400,2
2604,Broken Rock,Centro,0.50,0.75,0.100,128,28.61,15.6000,2
2605,Broken Rock,Centro,0.50,0.75,0.160,16,25.97,8.1776,3
2606,Broken Rock,Centro,0.50,0.75,0.160,32,24.05,8.3413,2
2607,Broken Rock,Centro,0.50,0.75,0.160,64,26.22,13.5909,1
2608,Broken Rock,Centro,0.50,0.75,0.160,128,29.58,6.4727,1
2609,Broken Rock,Centro,0.50,1.00,0.020,16,26.99,4.8080,642
2610,Broken Rock,Centro,0.50,1.00,0.020,32,26.22,5.4337,70
2611,Broken Rock,Centro,0.50,1.00,0.020,64,25.51,6.3539,16
2612,Broken Rock,Centro,0.50,1.00,0.020,128,24.93,7.4924,11
2613,Broken Rock,Centro,0.50,1.00,0.050,16,25.13,5.4534,47
2614,Broken Rock,Centro,0.50,1.00,0.050,32,25.16,5.7931,7
2615,Broken Rock,Centro,0.50,1.00,0.050,64,24.29,8.3495,6
2616,Broken Rock,Centro,0.50,1.00,0.050,128,24.13,10.0709,3
2617,Broken Rock,Centro,0.50,1.00,0.100,16,25.09,6.7400,7
2618,Broken Rock,Centro,0.50,1.00,0.100,32,24.28,8.3173,2
2619,Broken Rock,Centro,0.50,1.00,0.100,64,24.12,10.0709,7
2620,Broken Rock,Centro,0.50,1.00,0.100,128,27.77,7.0909,2
2621,Broken Rock,Centro,0.50,1.00,0.160,16,24.96,7.4924,4
2622,Broken Rock,Centro,0.50,1.00,0.160,32,24.06,8.0290,3
2623,Broken Rock,Centro,0.50,1.00,0.160,64,24.88,6.7899,4
2624,Broken Rock,Centro,0.50,1.00,0.160,128,29.06,6.8970,2
2625,Broken Rock,Centro,0.75,0.01,0.020,16,29.52,10.6844,135
2626,Broken Rock,Centro,0.75,0.01,0.020,32,28.70,12.6556,22
2627,Broken Rock,Centro,0.75,0.01,0.020,64,27.09,14.5443,5
2628,Broken Rock,Centro,0.75,0.01,0.020,128,26.58,15.5179,7
2629,Broken Rock,Centro,0.75,0.01,0.050,16,28.18,12.1963,15
2630,Broken Rock,Centro,0.75,0.01,0.050,32,26.47,12.0385,8
2631,Broken Rock,Centro,0.75,0.01,0.050,64,25.47,13.9105,2
2632,Broken Rock,Centro,0.75,0.01,0.050,128,25.19,15.3900,2
2633,Broken Rock,Centro,0.75,0.01,0.100,16,26.41,12.7755,3
2634,Broken Rock,Centro,0.75,0.01,0.100,32,25.46,13.9105,2
2635,Broken Rock,Centro,0.75,0.01,0.100,64,25.18,15.3900,7
2636,Broken Rock,Centro,0.75,0.01,0.100,128,28.61,15.6000,1
2637,Broken Rock,Centro,0.75,0.01,0.160,16,26.60,15.5179,2
2638,Broken Rock,Centro,0.75,0.01,0.160,32,25.44,15.0426,1
2639,Broken Rock,Centro,0.75,0.01,0.160,64,26.22,13.5909,1
2640,Broken Rock,Centro,0.75,0.01,0.160,128,31.19,15.4478,1
2641,Broken Rock,Centro,0.75,0.50,0.020,16,29.52,10.6844,146
2642,Broken Rock,Centro,0.75,0.50,0.020,32,28.20,11.9172,22
2643,Broken Rock,Centro,0.75,0.50,0.020,64,27.09,14.5443,10
2644,Broken Rock,Centro,0.75,0.50,0.020,128,26.55,15.5179,2
2645,Broken Rock,Centro,0.75,0.50,0.050,16,28.10,12.1963,15
2646,Broken Rock,Centro,0.75,0.50,0.050,32,26.41,11.5926,6
2647,Broken Rock,Centro,0.75,0.50,0.050,64,25.53,13.7059,2
2648,Broken Rock,Centro,0.75,0.50,0.050,128,25.18,16.2400,2
2649,Broken Rock,Centro,0.75,0.50,0.100,16,26.41,12.7755,3
2650,Broken Rock,Centro,0.75,0.50,0.100,32,25.52,13.7059,2
2651,Broken Rock,Centro,0.75,0.50,0.100,64,25.18,16.2400,2
2652,Broken Rock,Centro,0.75,0.50,0.100,128,28.61,15.6000,2
2653,Broken Rock,Centro,0.75,0.50,0.160,16,26.59,15.5179,5
2654,Broken Rock,Centro,0.75,0.50,0.160,32,25.44,15.0426,1
2655,Broken Rock,Centro,0.75,0.50,0.160,64,26.22,13.5909,1
2656,Broken Rock,Centro,0.75,0.50,0.160,128,31.19,15.4478,1
2657,Broken Rock,Centro,0.75,0.75,0.020,16,29.57,10.6844,277
2658,Broken Rock,Centro,0.75,0.75,0.020,32,27.99,11.5938,35
2659,Broken Rock,Centro,0.75,0.75,0.020,64,26.62,12.5222,10
2660,Broken Rock,Centro,0.75,0.75,0.020,128,25.94,8.1776,3
2661,Broken Rock,Centro,0.75,0.75,0.050,16,27.33,10.9652,31
2662,Broken Rock,Centro,0.75,0.75,0.050,32,26.47,11.5926,5
2663,Broken Rock,Centro,0.75,0.75,0.050,64,25.44,14.7164,2
2664,Broken Rock,Centro,0.75,0.75,0.050,128,25.18,16.2400,2
2665,Broken Rock,Centro,0.75,0.75,0.100,16,26.41,12.7755,4
2666,Broken Rock,Centro,0.75,0.75,0.100,32,25.43,14.7164,2
2667,Broken Rock,Centro,0.75,0.75,0.100,64,25.18,16.2400,5
2668,Broken Rock,Centro,0.75,0.75,0.100,128,28.61,15.6000,1
2669,Broken Rock,Centro,0.75,0.75,0.160,16,25.97,8.1776,3
2670,Broken Rock,Centro,0.75,0.75,0.160,32,24.05,8.3413,2
2671,Broken Rock,Centro,0.75,0.75,0.160,64,26.22,13.5909,1
2672,Broken Rock,Centro,0.75,0.75,0.160,128,29.58,6.4727,1
2673,Broken Rock,Centro,0.75,1.00,0.020,16,26.99,4.8080,533
2674,Broken Rock,Centro,0.75,1.00,0.020,32,26.22,5.4337,70
2675,Broken Rock,Centro,0.75,1.00,0.020,64,25.51,6.3539,20
2676,Broken Rock,Centro,0.75,1.00,0.020,128,24.93,7.4924,4
2677,Broken Rock,Centro,0.75,1.00,0.050,16,25.13,5.4534,48
2678,Broken Rock,Centro,0.75,1.00,0.050,32,25.16,5.7931,7
2679,Broken Rock,Centro,0.75,1.00,0.050,64,24.29,8.3495,2
2680,Broken Rock,Centro,0.75,1.00,0.050,128,24.13,10.0709,2
2681,Broken Rock,Centro,0.75,1.00,0.100,16,25.09,6.7400,7
2682,Broken Rock,Centro,0.75,1.00,0.100,32,24.28,8.3173,2
2683,Broken Rock,Centro,0.75,1.00,0.100,64,24.12,10.0709,2
2684,Broken Rock,Centro,0.75,1.00,0.100,128,27.77,7.0909,2
2685,Broken Rock,Centro,0.75,1.00,0.160,16,24.96,7.4924,4
2686,Broken Rock,Centro,0.75,1.00,0.160,32,24.06,8.0290,12
2687,Broken Rock,Centro,0.75,1.00,0.160,64,24.88,6.7899,1
2688,Broken Rock,Centro,0.75,1.00,0.160,128,29.06,6.8970,2
2689,Broken Rock,Centro,0.90,0.01,0.020,16,29.54,10.6844,148
2690,Broken Rock,Centro,0.90,0.01,0.020,32,28.72,12.6556,23
2691,Broken Rock,Centro,0.90,0.01,0.020,64,27.09,14.5443,5
2692,Broken Rock,Centro,0.90,0.01,0.020,128,26.65,14.2951,10
2693,Broken Rock,Centro,0.90,0.01,0.050,16,28.05,12.0463,16
2694,Broken Rock,Centro,0.90,0.01,0.050,32,26.04,10.4667,6
2695,Broken Rock,Centro,0.90,0.01,0.050,64,25.47,13.9105,2
2696,Broken Rock,Centro,0.90,0.01,0.050,128,25.19,15.3900,2
2697,Broken Rock,Centro,0.90,0.01,0.100,16,26.36,12.2745,3
2698,Broken Rock,Centro,0.90,0.01,0.100,32,25.46,13.9105,5
2699,Broken Rock,Centro,0.90,0.01,0.100,64,25.18,15.3900,2
2700,Broken Rock,Centro,0.90,0.01,0.100,128,28.61,15.6000,1
2701,Broken Rock,Centro,0.90,0.01,0.160,16,26.67,14.2951,2
2702,Broken Rock,Centro,0.90,0.01,0.160,32,25.24,5.1797,1
2703,Broken Rock,Centro,0.90,0.01,0.160,64,26.22,13.5909,1
2704,Broken Rock,Centro,0.90,0.01,0.160,128,31.19,15.4478,6
2705,Broken Rock,Centro,0.90,0.50,0.020,16,29.56,10.6844,157
2706,Broken Rock,Centro,0.90,0.50,0.020,32,28.67,12.4902,22
2707,Broken Rock,Centro,0.90,0.50,0.020,64,27.09,14.5443,8
2708,Broken Rock,Centro,0.90,0.50,0.020,128,26.63,14.2951,2
2709,Broken Rock,Centro,0.90,0.50,0.050,16,27.95,12.0463,20
2710,Broken Rock,Centro,0.90,0.50,0.050,32,26.04,10.4667,3
2711,Broken Rock,Centro,0.90,0.50,0.050,64,25.47,13.9105,2
2712,Broken Rock,Centro,0.90,0.50,0.050,128,25.19,15.3900,2
2713,Broken Rock,Centro,0.90,0.50,0.100,16,26.41,12.7755,3
2714,Broken Rock,Centro,0.90,0.50,0.100,32,25.46,13.9105,2
2715,Broken Rock,Centro,0.90,0.50,0.100,64,25.18,15.3900,2
2716,Broken Rock,Centro,0.90,0.50,0.100,128,28.61,15.6000,1
2717,Broken Rock,Centro,0.90,0.50,0.160,16,26.67,14.2951,2
2718,Broken Rock,Centro,0.90,0.50,0.160,32,25.74,5.1000,1
2719,Broken Rock,Centro,0.90,0.50,0.160,64,26.22,13.5909,1
2720,Broken Rock,Centro,0.90,0.50,0.160,128,31.19,15.4478,1
2721,Broken Rock,Centro,0.90,0.75,0.020,16,29.54,10.6844,276
2722,Broken Rock,Centro,0.90,0.75,0.020,32,28.20,11.8291,36
2723,Broken Rock,Centro,0.90,0.75,0.020,64,26.68,12.5444,7
2724,Broken Rock,Centro,0.90,0.75,0.020,128,26.01,7.8393,9
2725,Broken Rock,Centro,0.90,0.75,0.050,16,27.19,10.9304,28
2726,Broken Rock,Centro,0.90,0.75,0.050,32,26.01,10.1290,4
2727,Broken Rock,Centro,0.90,0.75,0.050,64,25.44,14.7164,6
2728,Broken Rock,Centro,0.90,0.75,0.050,128,25.18,16.2400,8
2729,Broken Rock,Centro,0.90,0.75,0.100,16,26.41,12.7755,4
2730,Broken Rock,Centro,0.90,0.75,0.100,32,25.43,14.7164,2
2731,Broken Rock,Centro,0.90,0.75,0.100,64,25.18,16.2400,2
2732,Broken Rock,Centro,0.90,0.75,0.100,128,28.61,15.6000,6
2733,Broken Rock,Centro,0.90,0.75,0.160,16,26.03,7.8393,3
2734,Broken Rock,Centro,0.90,0.75,0.160,32,24.05,8.3413,2
2735,Broken Rock,Centro,0.90,0.75,0.160,64,26.22,13.5909,1
2736,Broken Rock,Centro,0.90,0.75,0.160,128,29.58,6.4727,1
2737,Broken Rock,Centro,0.90,1.00,0.020,16,26.99,4.8080,569
2738,Broken Rock,Centro,0.90,1.00,0.020,32,26.22,5.4337,65
2739,Broken Rock,Centro,0.90,1.00,0.020,64,25.51,6.3539,11
2740,Broken Rock,Centro,0.90,1.00,0.020,128,24.93,7.4924,4
2741,Broken Rock,Centro,0.90,1.00,0.050,16,25.13,5.4534,39
2742,Broken Rock,Centro,0.90,1.00,0.050,32,25.16,5.7931,7
2743,Broken Rock,Centro,0.90,1.00,0.050,64,24.29,8.3495,8
2744,Broken Rock,Centro,0.90,1.00,0.050,128,24.13,10.0709,3
2745,Broken Rock,Centro,0.90,1.00,0.100,16,25.09,6.7400,7
2746,Broken Rock,Centro,0.90,1.00,0.100,32,24.28,8.3173,2
2747,Broken Rock,Centro,0.90,1.00,0.100,64,24.12,10.0709,2
2748,Broken Rock,Centro,0.90,1.00,0.100,128,27.77,7.0909,5
2749,Broken Rock,Centro,0.90,1.00,0.160,16,24.96,7.4924,4
2750,Broken Rock,Centro,0.90,1.00,0.160,32,24.06,8.0290,3
2751,Broken Rock,Centro,0.90,1.00,0.160,64,24.88,6.7899,1
2752,Broken Rock,Centro,0.90,1.00,0.160,128,29.06,6.8970,1
2753,Broken Rock,Centro,0.95,0.01,0.020,16,29.82,6.8742,346
2754,Broken Rock,Centro,0.95,0.01,0.020,32,28.10,7.1065,42
2755,Broken Rock,Centro,0.95,0.01,0.020,64,26.71,13.2674,7
2756,Broken Rock,Centro,0.95,0.01,0.020,128,25.11,7.9449,3
2757,Broken Rock,Centro,0.95,0.01,0.050,16,28.02,12.5096,37
2758,Broken Rock,Centro,0.95,0.01,0.050,32,26.19,10.1290,4
2759,Broken Rock,Centro,0.95,0.01,0.050,64,25.47,14.3939,2
2760,Broken Rock,Centro,0.95,0.01,0.050,128,25.19,16.0700,2
2761,Broken Rock,Centro,0.95,0.01,0.100,16,26.45,13.0417,7
2762,Broken Rock,Centro,0.95,0.01,0.100,32,25.46,14.3939,2
2763,Broken Rock,Centro,0.95,0.01,0.100,64,25.18,16.0700,2
2764,Broken Rock,Centro,0.95,0.01,0.100,128,28.61,15.6000,1
2765,Broken Rock,Centro,0.95,0.01,0.160,16,25.14,7.9449,3
2766,Broken Rock,Centro,0.95,0.01,0.160,32,24.06,7.4143,2
2767,Broken Rock,Centro,0.95,0.01,0.160,64,26.22,13.5909,1
2768,Broken Rock,Centro,0.95,0.01,0.160,128,31.19,15.4478,7
2769,Broken Rock,Centro,0.95,0.50,0.020,16,29.82,6.8742,349
2770,Broken Rock,Centro,0.95,0.50,0.020,32,28.10,7.1065,47
2771,Broken Rock,Centro,0.95,0.50,0.020,64,26.71,13.2674,7
2772,Broken Rock,Centro,0.95,0.50,0.020,128,25.11,7.9449,3
2773,Broken Rock,Centro,0.95,0.50,0.050,16,28.02,12.5096,29
2774,Broken Rock,Centro,0.95,0.50,0.050,32,26.19,10.1290,4
2775,Broken Rock,Centro,0.95,0.50,0.050,64,25.47,14.3939,2
2776,Broken Rock,Centro,0.95,0.50,0.050,128,25.19,16.0700,5
2777,Broken Rock,Centro,0.95,0.50,0.100,16,26.45,13.0417,4
2778,Broken Rock,Centro,0.95,0.50,0.100,32,25.46,14.3939,2
2779,Broken Rock,Centro,0.95,0.50,0.100,64,25.18,16.0700,2
2780,Broken Rock,Centro,0.95,0.50,0.100,128,28.61,15.6000,1
2781,Broken Rock,Centro,0.95,0.50,0.160,16,25.14,7.9449,3
2782,Broken Rock,Centro,0.95,0.50,0.160,32,24.06,7.4143,7
2783,Broken Rock,Centro,0.95,0.50,0.160,64,26.22,13.5909,1
2784,Broken Rock,Centro,0.95,0.50,0.160,128,31.19,15.4478,1
2785,Broken Rock,Centro,0.95,0.75,0.020,16,29.80,6.8742,420
2786,Broken Rock,Centro,0.95,0.75,0.020,32,28.12,7.1065,46
2787,Broken Rock,Centro,0.95,0.75,0.020,64,26.71,13.2674,18
2788,Broken Rock,Centro,0.95,0.75,0.020,128,25.11,7.9449,4
2789,Broken Rock,Centro,0.95,0.75,0.050,16,27.20,11.3243,41
2790,Broken Rock,Centro,0.95,0.75,0.050,32,26.22,10.4667,5
2791,Broken Rock,Centro,0.95,0.75,0.050,64,25.46,14.9394,2
2792,Broken Rock,Centro,0.95,0.75,0.050,128,25.18,16.2400,2
2793,Broken Rock,Centro,0.95,0.75,0.100,16,26.45,13.0417,5
2794,Broken Rock,Centro,0.95,0.75,0.100,32,25.45,14.9394,8
2795,Broken Rock,Centro,0.95,0.75,0.100,64,25.18,16.2400,2
2796,Broken Rock,Centro,0.95,0.75,0.100,128,28.61,15.6000,1
2797,Broken Rock,Centro,0.95,0.75,0.160,16,25.14,7.9449,3
2798,Broken Rock,Centro,0.95,0.75,0.160,32,24.06,7.4143,2
2799,Broken Rock,Centro,0.95,0.75,0.160,64,26.22,13.5909,1
2800,Broken Rock,Centro,0.95,0.75,0.160,128,29.58,6.4727,4
2801,Broken Rock,Centro,0.95,1.00,0.020,16,26.99,4.8080,536
2802,Broken Rock,Centro,0.95,1.00,0.020,32,26.22,5.4337,68
2803,Broken Rock,Centro,0.95,1.00,0.020,64,25.51,6.3539,20
2804,Broken Rock,Centro,0.95,1.00,0.020,128,24.93,7.4924,4
2805,Broken Rock,Centro,0.95,1.00,0.050,16,25.13,5.4534,47
2806,Broken Rock,Centro,0.95,1.00,0.050,32,25.16,5.7931,7
2807,Broken Rock,Centro,0.95,1.00,0.050,64,24.29,8.3495,2
2808,Broken Rock,Centro,0.95,1.00,0.050,128,24.13,10.0709,2
2809,Broken Rock,Centro,0.95,1.00,0.100,16,25.09,6.7400,10
2810,Broken Rock,Centro,0.95,1.00,0.100,32,24.28,8.3173,2
2811,Broken Rock,Centro,0.95,1.00,0.100,64,24.12,10.0709,2
2812,Broken Rock,Centro,0.95,1.00,0.100,128,27.77,7.0909,2
2813,Broken Rock,Centro,0.95,1.00,0.160,16,24.96,7.4924,4
2814,Broken Rock,Centro,0.95,1.00,0.160,32,24.06,8.0290,8
2815,Broken Rock,Centro,0.95,1.00,0.160,64,24.88,6.7899,1
2816,Broken Rock,Centro,0.95,1.00,0.160,128,29.06,6.8970,2
2817,Maze,Centro,0.50,0.01,0.020,16,33.75,12.3590,167
2818,Maze,Centro,0.50,0.01,0.020,32,32.18,12.9068,29
2819,Maze,Centro,0.50,0.01,0.020,64,30.18,13.2159,11
2820,Maze,Centro,0.50,0.01,0.020,128,31.94,14.5636,3
2821,Maze,Centro,0.50,0.01,0.050,16,30.75,12.8203,21
2822,Maze,Centro,0.50,0.01,0.050,32,29.98,13.8472,5
2823,Maze,Centro,0.50,0.01,0.050,64,30.93,14.9423,2
2824,Maze,Centro,0.50,0.01,0.050,128,44.66,15.5417,4
2825,Maze,Centro,0.50,0.01,0.100,16,30.38,13.6806,5
2826,Maze,Centro,0.50,0.01,0.100,32,30.92,14.8824,2
2827,Maze,Centro,0.50,0.01,0.100,64,44.65,15.5417,1
2828,Maze,Centro,0.50,0.01,0.100,128,43.70,9.4839,1
2829,Maze,Centro,0.50,0.01,0.160,16,31.90,14.5636,5
2830,Maze,Centro,0.50,0.01,0.160,32,31.29,16.7609,2
2831,Maze,Centro,0.50,0.01,0.160,64,40.27,12.8000,1
2832,Maze,Centro,0.50,0.01,0.160,128,40.40,15.3721,1
2833,Maze,Centro,0.50,0.50,0.020,16,33.76,12.4387,165
2834,Maze,Centro,0.50,0.50,0.020,32,32.18,12.9068,29
2835,Maze,Centro,0.50,0.50,0.020,64,30.18,13.2159,12
2836,Maze,Centro,0.50,0.50,0.020,128,31.94,14.5636,3
2837,Maze,Centro,0.50,0.50,0.050,16,30.75,12.8203,25
2838,Maze,Centro,0.50,0.50,0.050,32,29.98,13.8472,5
2839,Maze,Centro,0.50,0.50,0.050,64,30.93,14.9423,2
2840,Maze,Centro,0.50,0.50,0.050,128,44.66,15.5417,1
2841,Maze,Centro,0.50,0.50,0.100,16,30.28,13.1067,9
2842,Maze,Centro,0.50,0.50,0.100,32,30.92,14.8824,2
2843,Maze,Centro,0.50,0.50,0.100,64,44.65,15.5417,1
2844,Maze,Centro,0.50,0.50,0.100,128,43.70,9.4839,1
2845,Maze,Centro,0.50,0.50,0.160,16,31.90,14.5636,2
2846,Maze,Centro,0.50,0.50,0.160,32,31.29,16.7609,2
2847,Maze,Centro,0.50,0.50,0.160,64,40.27,12.8000,0
2848,Maze,Centro,0.50,0.50,0.160,128,40.40,15.3721,7
2849,Maze,Centro,0.50,0.75,0.020,16,33.74,12.1258,283
2850,Maze,Centro,0.50,0.75,0.020,32,32.15,12.6585,48
2851,Maze,Centro,0.50,0.75,0.020,64,30.41,12.9667,9
2852,Maze,Centro,0.50,0.75,0.020,128,31.94,14.5636,3
2853,Maze,Centro,0.50,0.75,0.050,16,30.73,12.6231,30
2854,Maze,Centro,0.50,0.75,0.050,32,29.91,13.2133,6
2855,Maze,Centro,0.50,0.75,0.050,64,30.93,14.9423,6
2856,Maze,Centro,0.50,0.75,0.050,128,44.40,13.4286,2
2857,Maze,Centro,0.50,0.75,0.100,16,29.99,13.0000,6
2858,Maze,Centro,0.50,0.75,0.100,32,30.92,14.8824,3
2859,Maze,Centro,0.50,0.75,0.100,64,44.39,13.4286,1
2860,Maze,Centro,0.50,0.75,0.100,128,42.78,4.0385,6
2861,Maze,Centro,0.50,0.75,0.160,16,31.90,14.5636,3
2862,Maze,Centro,0.50,0.75,0.160,32,31.29,16.7609,2
2863,Maze,Centro,0.50,0.75,0.160,64,39.49,3.6250,1
2864,Maze,Centro,0.50,0.75,0.160,128,38.32,7.8929,1
2865,Maze,Centro,0.50,1.00,0.020,16,31.61,5.0974,1033
2866,Maze,Centro,0.50,1.00,0.020,32,31.25,7.1268,157
2867,Maze,Centro,0.50,1.00,0.020,64,29.42,5.9031,35
2868,Maze,Centro,0.50,1.00,0.020,128,31.45,7.5524,8
2869,Maze,Centro,0.50,1.00,0.050,16,30.18,5.8602,88
2870,Maze,Centro,0.50,1.00,0.050,32,29.48,6.2930,20
2871,Maze,Centro,0.50,1.00,0.050,64,30.74,9.1071,6
2872,Maze,Centro,0.50,1.00,0.050,128,42.42,6.4237,3
2873,Maze,Centro,0.50,1.00,0.100,16,29.51,7.3759,20
2874,Maze,Centro,0.50,1.00,0.100,32,30.73,9.0120,6
2875,Maze,Centro,0.50,1.00,0.100,64,42.41,6.4237,2
2876,Maze,Centro,0.50,1.00,0.100,128,39.98,5.6301,2
2877,Maze,Centro,0.50,1.00,0.160,16,31.41,7.6154,10
2878,Maze,Centro,0.50,1.00,0.160,32,30.08,8.8718,3
2879,Maze,Centro,0.50,1.00,0.160,64,39.49,3.4848,2
2880,Maze,Centro,0.50,1.00,0.160,128,36.68,8.4937,2
2881,Maze,Centro,0.75,0.01,0.020,16,33.75,12.3590,160
2882,Maze,Centro,0.75,0.01,0.020,32,32.18,12.9068,29
2883,Maze,Centro,0.75,0.01,0.020,64,30.18,13.2159,7
2884,Maze,Centro,0.75,0.01,0.020,128,31.94,14.5636,3
2885,Maze,Centro,0.75,0.01,0.050,16,30.75,12.8203,24
2886,Maze,Centro,0.75,0.01,0.050,32,29.98,13.8472,5
2887,Maze,Centro,0.75,0.01,0.050,64,30.93,14.9423,2
2888,Maze,Centro,0.75,0.01,0.050,128,44.66,15.5417,1
2889,Maze,Centro,0.75,0.01,0.100,16,30.38,13.6806,8
2890,Maze,Centro,0.75,0.01,0.100,32,30.92,14.8824,2
2891,Maze,Centro,0.75,0.01,0.100,64,44.65,15.5417,1
2892,Maze,Centro,0.75,0.01,0.100,128,43.70,9.4839,1
2893,Maze,Centro,0.75,0.01,0.160,16,31.90,14.5636,2
2894,Maze,Centro,0.75,0.01,0.160,32,31.29,16.7609,1
2895,Maze,Centro,0.75,0.01,0.160,64,40.27,12.8000,0
2896,Maze,Centro,0.75,0.01,0.160,128,40.40,15.3721,2
2897,Maze,Centro,0.75,0.50,0.020,16,33.76,12.4387,166
2898,Maze,Centro,0.75,0.50,0.020,32,32.18,12.9068,33
2899,Maze,Centro,0.75,0.50,0.020,64,30.18,13.2159,8
